'sample interval','ECG'
26248,0.200
26249,0.200
26250,0.200
26251,0.200
26252,0.200
26253,0.192
26254,0.192
26255,0.185
26256,0.169
26257,0.162
26258,0.169
26259,0.169
26260,0.162
26261,0.162
26262,0.169
26263,0.162
26264,0.177
26265,0.162
26266,0.162
26267,0.162
26268,0.169
26269,0.169
26270,0.169
26271,0.169
26272,0.177
26273,0.177
26274,0.177
26275,0.177
26276,0.185
26277,0.169
26278,0.162
26279,0.169
26280,0.177
26281,0.177
26282,0.177
26283,0.177
26284,0.177
26285,0.177
26286,0.185
26287,0.192
26288,0.185
26289,0.185
26290,0.185
26291,0.192
26292,0.185
26293,0.185
26294,0.185
26295,0.177
26296,0.177
26297,0.177
26298,0.162
26299,0.162
26300,0.154
26301,0.162
26302,0.154
26303,0.154
26304,0.146
26305,0.146
26306,0.131
26307,0.123
26308,0.123
26309,0.123
26310,0.123
26311,0.131
26312,0.123
26313,0.108
26314,0.108
26315,0.108
26316,0.108
26317,0.092
26318,0.092
26319,0.092
26320,0.085
26321,0.085
26322,0.085
26323,0.085
26324,0.085
26325,0.085
26326,0.092
26327,0.092
26328,0.100
26329,0.100
26330,0.108
26331,0.108
26332,0.115
26333,0.115
26334,0.115
26335,0.115
26336,0.138
26337,0.138
26338,0.123
26339,0.123
26340,0.115
26341,0.123
26342,0.123
26343,0.123
26344,0.131
26345,0.131
26346,0.131
26347,0.131
26348,0.131
26349,0.131
26350,0.138
26351,0.154
26352,0.162
26353,0.146
26354,0.154
26355,0.154
26356,0.162
26357,0.162
26358,0.162
26359,0.169
26360,0.177
26361,0.169
26362,0.185
26363,0.185
26364,0.162
26365,0.177
26366,0.200
26367,0.192
26368,0.192
26369,0.200
26370,0.192
26371,0.200
26372,0.208
26373,0.208
26374,0.200
26375,0.215
26376,0.215
26377,0.215
26378,0.215
26379,0.215
26380,0.208
26381,0.223
26382,0.223
26383,0.215
26384,0.223
26385,0.231
26386,0.231
26387,0.231
26388,0.223
26389,0.223
26390,0.231
26391,0.231
26392,0.223
26393,0.231
26394,0.223
26395,0.231
26396,0.231
26397,0.223
26398,0.223
26399,0.215
26400,0.215
26401,0.215
26402,0.215
26403,0.215
26404,0.215
26405,0.215
26406,0.208
26407,0.208
26408,0.215
26409,0.208
26410,0.208
26411,0.200
26412,0.208
26413,0.215
26414,0.215
26415,0.215
26416,0.215
26417,0.223
26418,0.208
26419,0.208
26420,0.192
26421,0.192
26422,0.185
26423,0.177
26424,0.192
26425,0.185
26426,0.177
26427,0.192
26428,0.185
26429,0.185
26430,0.192
26431,0.192
26432,0.192
26433,0.208
26434,0.208
26435,0.215
26436,0.223
26437,0.231
26438,0.223
26439,0.223
26440,0.223
26441,0.215
26442,0.208
26443,0.208
26444,0.215
26445,0.208
26446,0.200
26447,0.200
26448,0.215
26449,0.215
26450,0.215
26451,0.223
26452,0.231
26453,0.231
26454,0.231
26455,0.238
26456,0.238
26457,0.231
26458,0.238
26459,0.238
26460,0.231
26461,0.238
26462,0.223
26463,0.223
26464,0.238
26465,0.231
26466,0.223
26467,0.215
26468,0.223
26469,0.215
26470,0.215
26471,0.215
26472,0.215
26473,0.223
26474,0.215
26475,0.208
26476,0.208
26477,0.215
26478,0.215
26479,0.215
26480,0.208
26481,0.208
26482,0.208
26483,0.208
26484,0.215
26485,0.231
26486,0.223
26487,0.223
26488,0.231
26489,0.238
26490,0.246
26491,0.277
26492,0.300
26493,0.308
26494,0.323
26495,0.331
26496,0.338
26497,0.338
26498,0.338
26499,0.346
26500,0.346
26501,0.354
26502,0.354
26503,0.331
26504,0.315
26505,0.292
26506,0.277
26507,0.262
26508,0.238
26509,0.208
26510,0.185
26511,0.146
26512,0.092
26513,0.062
26514,0.023
26515,-0.015
26516,-0.069
26517,-0.115
26518,-0.162
26519,-0.223
26520,-0.285
26521,-0.346
26522,-0.408
26523,-0.469
26524,-0.523
26525,-0.508
26526,-0.477
26527,-0.462
26528,-0.462
26529,-0.438
26530,-0.431
26531,-0.423
26532,-0.392
26533,-0.369
26534,-0.346
26535,-0.323
26536,-0.300
26537,-0.269
26538,-0.238
26539,-0.200
26540,-0.154
26541,-0.115
26542,-0.062
26543,-0.015
26544,0.031
26545,0.069
26546,0.092
26547,0.100
26548,0.115
26549,0.131
26550,0.154
26551,0.154
26552,0.162
26553,0.185
26554,0.192
26555,0.200
26556,0.208
26557,0.215
26558,0.208
26559,0.223
26560,0.238
26561,0.246
26562,0.231
26563,0.231
26564,0.238
26565,0.231
26566,0.231
26567,0.231
26568,0.223
26569,0.223
26570,0.238
26571,0.231
26572,0.231
26573,0.246
26574,0.238
26575,0.246
26576,0.262
26577,0.246
26578,0.246
26579,0.254
26580,0.254
26581,0.238
26582,0.231
26583,0.238
26584,0.246
26585,0.254
26586,0.269
26587,0.262
26588,0.262
26589,0.269
26590,0.262
26591,0.269
26592,0.269
26593,0.269
26594,0.269
26595,0.277
26596,0.269
26597,0.262
26598,0.262
26599,0.262
26600,0.262
26601,0.269
26602,0.269
26603,0.269
26604,0.269
26605,0.262
26606,0.262
26607,0.262
26608,0.277
26609,0.285
26610,0.285
26611,0.285
26612,0.269
26613,0.269
26614,0.277
26615,0.285
26616,0.277
26617,0.277
26618,0.277
26619,0.277
26620,0.277
26621,0.277
26622,0.285
26623,0.277
26624,0.277
26625,0.277
26626,0.277
26627,0.292
26628,0.292
26629,0.277
26630,0.285
26631,0.285
26632,0.285
26633,0.292
26634,0.308
26635,0.308
26636,0.308
26637,0.323
26638,0.323
26639,0.331
26640,0.323
26641,0.323
26642,0.315
26643,0.308
26644,0.315
26645,0.315
26646,0.315
26647,0.315
26648,0.315
26649,0.323
26650,0.323
26651,0.331
26652,0.323
26653,0.331
26654,0.346
26655,0.338
26656,0.323
26657,0.346
26658,0.369
26659,0.369
26660,0.369
26661,0.377
26662,0.385
26663,0.377
26664,0.369
26665,0.385
26666,0.400
26667,0.385
26668,0.392
26669,0.400
26670,0.385
26671,0.400
26672,0.408
26673,0.385
26674,0.392
26675,0.415
26676,0.415
26677,0.408
26678,0.431
26679,0.431
26680,0.431
26681,0.438
26682,0.454
26683,0.454
26684,0.454
26685,0.446
26686,0.446
26687,0.446
26688,0.446
26689,0.446
26690,0.446
26691,0.431
26692,0.446
26693,0.462
26694,0.446
26695,0.462
26696,0.469
26697,0.454
26698,0.454
26699,0.462
26700,0.446
26701,0.438
26702,0.446
26703,0.431
26704,0.431
26705,0.454
26706,0.446
26707,0.446
26708,0.462
26709,0.446
26710,0.438
26711,0.462
26712,0.454
26713,0.423
26714,0.431
26715,0.438
26716,0.431
26717,0.431
26718,0.423
26719,0.415
26720,0.408
26721,0.408
26722,0.408
26723,0.408
26724,0.400
26725,0.400
26726,0.392
26727,0.385
26728,0.392
26729,0.392
26730,0.377
26731,0.377
26732,0.377
26733,0.354
26734,0.346
26735,0.354
26736,0.354
26737,0.338
26738,0.331
26739,0.338
26740,0.338
26741,0.331
26742,0.308
26743,0.300
26744,0.308
26745,0.308
26746,0.300
26747,0.300
26748,0.285
26749,0.277
26750,0.269
26751,0.262
26752,0.262
26753,0.262
26754,0.254
26755,0.254
26756,0.254
26757,0.238
26758,0.238
26759,0.231
26760,0.223
26761,0.223
26762,0.238
26763,0.223
26764,0.223
26765,0.238
26766,0.246
26767,0.238
26768,0.246
26769,0.238
26770,0.238
26771,0.231
26772,0.223
26773,0.223
26774,0.215
26775,0.215
26776,0.208
26777,0.192
26778,0.208
26779,0.200
26780,0.192
26781,0.192
26782,0.200
26783,0.200
26784,0.192
26785,0.192
26786,0.200
26787,0.215
26788,0.215
26789,0.208
26790,0.208
26791,0.215
26792,0.215
26793,0.215
26794,0.208
26795,0.215
26796,0.208
26797,0.208
26798,0.208
26799,0.208
26800,0.200
26801,0.200
26802,0.208
26803,0.208
26804,0.215
26805,0.208
26806,0.208
26807,0.208
26808,0.200
26809,0.200
26810,0.208
26811,0.192
26812,0.192
26813,0.192
26814,0.192
26815,0.192
26816,0.185
26817,0.177
26818,0.177
26819,0.185
26820,0.185
26821,0.177
26822,0.192
26823,0.185
26824,0.177
26825,0.185
26826,0.185
26827,0.185
26828,0.185
26829,0.192
26830,0.192
26831,0.200
26832,0.200
26833,0.200
26834,0.200
26835,0.200
26836,0.200
26837,0.200
26838,0.200
26839,0.192
26840,0.200
26841,0.200
26842,0.177
26843,0.177
26844,0.162
26845,0.162
26846,0.162
26847,0.162
26848,0.169
26849,0.162
26850,0.169
26851,0.169
26852,0.177
26853,0.177
26854,0.177
26855,0.185
26856,0.185
26857,0.169
26858,0.177
26859,0.177
26860,0.177
26861,0.177
26862,0.169
26863,0.162
26864,0.177
26865,0.169
26866,0.169
26867,0.169
26868,0.169
26869,0.177
26870,0.177
26871,0.169
26872,0.169
26873,0.177
26874,0.177
26875,0.177
26876,0.177
26877,0.177
26878,0.177
26879,0.177
26880,0.177
26881,0.169
26882,0.177
26883,0.185
26884,0.177
26885,0.177
26886,0.185
26887,0.162
26888,0.177
26889,0.169
26890,0.169
26891,0.169
26892,0.177
26893,0.177
26894,0.185
26895,0.192
26896,0.185
26897,0.185
26898,0.192
26899,0.185
26900,0.192
26901,0.192
26902,0.185
26903,0.185
26904,0.192
26905,0.192
26906,0.192
26907,0.192
26908,0.200
26909,0.192
26910,0.185
26911,0.185
26912,0.192
26913,0.192
26914,0.192
26915,0.200
26916,0.200
26917,0.208
26918,0.200
26919,0.200
26920,0.208
26921,0.192
26922,0.185
26923,0.185
26924,0.185
26925,0.177
26926,0.177
26927,0.185
26928,0.185
26929,0.185
26930,0.192
26931,0.185
26932,0.185
26933,0.192
26934,0.200
26935,0.200
26936,0.200
26937,0.200
26938,0.215
26939,0.215
26940,0.215
26941,0.208
26942,0.215
26943,0.208
26944,0.215
26945,0.223
26946,0.215
26947,0.208
26948,0.223
26949,0.208
26950,0.200
26951,0.215
26952,0.208
26953,0.200
26954,0.200
26955,0.208
26956,0.215
26957,0.223
26958,0.215
26959,0.215
26960,0.215
26961,0.223
26962,0.215
26963,0.215
26964,0.223
26965,0.231
26966,0.223
26967,0.223
26968,0.223
26969,0.215
26970,0.215
26971,0.223
26972,0.215
26973,0.208
26974,0.208
26975,0.215
26976,0.215
26977,0.215
26978,0.215
26979,0.223
26980,0.223
26981,0.215
26982,0.208
26983,0.223
26984,0.215
26985,0.200
26986,0.208
26987,0.215
26988,0.215
26989,0.215
26990,0.215
26991,0.215
26992,0.223
26993,0.223
26994,0.215
26995,0.208
26996,0.215
26997,0.223
26998,0.223
26999,0.215
27000,0.215
27001,0.223
27002,0.215
27003,0.215
27004,0.223
27005,0.231
27006,0.215
27007,0.223
27008,0.223
27009,0.215
27010,0.208
27011,0.215
27012,0.208
27013,0.215
27014,0.215
27015,0.215
27016,0.208
27017,0.223
27018,0.215
27019,0.200
27020,0.208
27021,0.223
27022,0.223
27023,0.215
27024,0.223
27025,0.215
27026,0.223
27027,0.215
27028,0.215
27029,0.223
27030,0.215
27031,0.208
27032,0.200
27033,0.208
27034,0.200
27035,0.200
27036,0.208
27037,0.208
27038,0.208
27039,0.215
27040,0.223
27041,0.223
27042,0.223
27043,0.223
27044,0.215
27045,0.215
27046,0.215
27047,0.223
27048,0.223
27049,0.215
27050,0.208
27051,0.215
27052,0.208
27053,0.200
27054,0.200
27055,0.192
27056,0.208
27057,0.208
27058,0.215
27059,0.215
27060,0.223
27061,0.238
27062,0.246
27063,0.246
27064,0.246
27065,0.246
27066,0.254
27067,0.262
27068,0.269
27069,0.262
27070,0.269
27071,0.262
27072,0.262
27073,0.262
27074,0.254
27075,0.254
27076,0.246
27077,0.246
27078,0.238
27079,0.246
27080,0.254
27081,0.246
27082,0.262
27083,0.262
27084,0.269
27085,0.277
27086,0.277
27087,0.285
27088,0.285
27089,0.285
27090,0.277
27091,0.285
27092,0.285
27093,0.285
27094,0.285
27095,0.292
27096,0.292
27097,0.292
27098,0.300
27099,0.300
27100,0.292
27101,0.292
27102,0.285
27103,0.277
27104,0.285
27105,0.277
27106,0.269
27107,0.277
27108,0.285
27109,0.285
27110,0.277
27111,0.292
27112,0.300
27113,0.300
27114,0.300
27115,0.300
27116,0.292
27117,0.292
27118,0.300
27119,0.300
27120,0.308
27121,0.285
27122,0.285
27123,0.285
27124,0.285
27125,0.269
27126,0.277
27127,0.285
27128,0.269
27129,0.269
27130,0.277
27131,0.269
27132,0.269
27133,0.277
27134,0.277
27135,0.262
27136,0.254
27137,0.262
27138,0.254
27139,0.254
27140,0.254
27141,0.254
27142,0.246
27143,0.246
27144,0.246
27145,0.238
27146,0.238
27147,0.238
27148,0.231
27149,0.238
27150,0.231
27151,0.215
27152,0.223
27153,0.238
27154,0.223
27155,0.223
27156,0.231
27157,0.223
27158,0.223
27159,0.231
27160,0.223
27161,0.215
27162,0.231
27163,0.223
27164,0.223
27165,0.223
27166,0.231
27167,0.223
27168,0.231
27169,0.238
27170,0.238
27171,0.231
27172,0.238
27173,0.246
27174,0.262
27175,0.254
27176,0.254
27177,0.262
27178,0.262
27179,0.262
27180,0.246
27181,0.254
27182,0.262
27183,0.246
27184,0.254
27185,0.262
27186,0.262
27187,0.277
27188,0.285
27189,0.285
27190,0.285
27191,0.300
27192,0.315
27193,0.338
27194,0.346
27195,0.362
27196,0.385
27197,0.400
27198,0.423
27199,0.438
27200,0.462
27201,0.485
27202,0.515
27203,0.531
27204,0.554
27205,0.569
27206,0.585
27207,0.585
27208,0.562
27209,0.562
27210,0.569
27211,0.546
27212,0.538
27213,0.531
27214,0.523
27215,0.492
27216,0.477
27217,0.469
27218,0.446
27219,0.415
27220,0.392
27221,0.385
27222,0.385
27223,0.385
27224,0.377
27225,0.369
27226,0.362
27227,0.354
27228,0.354
27229,0.354
27230,0.338
27231,0.338
27232,0.354
27233,0.346
27234,0.331
27235,0.331
27236,0.331
27237,0.323
27238,0.323
27239,0.315
27240,0.323
27241,0.323
27242,0.308
27243,0.292
27244,0.285
27245,0.277
27246,0.277
27247,0.262
27248,0.246
27249,0.246
27250,0.246
27251,0.238
27252,0.231
27253,0.223
27254,0.231
27255,0.223
27256,0.215
27257,0.223
27258,0.215
27259,0.215
27260,0.215
27261,0.208
27262,0.208
27263,0.215
27264,0.208
27265,0.200
27266,0.215
27267,0.208
27268,0.200
27269,0.208
27270,0.208
27271,0.200
27272,0.200
27273,0.208
27274,0.200
27275,0.208
27276,0.200
27277,0.200
27278,0.192
27279,0.208
27280,0.200
27281,0.200
27282,0.200
27283,0.192
27284,0.192
27285,0.200
27286,0.192
27287,0.177
27288,0.192
27289,0.185
27290,0.177
27291,0.185
27292,0.185
27293,0.185
27294,0.185
27295,0.185
27296,0.192
27297,0.192
27298,0.192
27299,0.192
27300,0.200
27301,0.192
27302,0.185
27303,0.192
27304,0.208
27305,0.200
27306,0.200
27307,0.200
27308,0.192
27309,0.185
27310,0.192
27311,0.185
27312,0.177
27313,0.177
27314,0.185
27315,0.185
27316,0.185
27317,0.185
27318,0.177
27319,0.185
27320,0.185
27321,0.185
27322,0.185
27323,0.185
27324,0.185
27325,0.185
27326,0.185
27327,0.192
27328,0.185
27329,0.177
27330,0.185
27331,0.185
27332,0.169
27333,0.177
27334,0.177
27335,0.154
27336,0.169
27337,0.177
27338,0.169
27339,0.169
27340,0.177
27341,0.169
27342,0.169
27343,0.177
27344,0.177
27345,0.169
27346,0.177
27347,0.177
27348,0.177
27349,0.185
27350,0.177
27351,0.162
27352,0.177
27353,0.185
27354,0.169
27355,0.162
27356,0.169
27357,0.177
27358,0.169
27359,0.177
27360,0.177
27361,0.169
27362,0.177
27363,0.185
27364,0.177
27365,0.177
27366,0.177
27367,0.185
27368,0.185
27369,0.177
27370,0.177
27371,0.185
27372,0.185
27373,0.162
27374,0.162
27375,0.169
27376,0.154
27377,0.162
27378,0.162
27379,0.154
27380,0.146
27381,0.146
27382,0.138
27383,0.138
27384,0.138
27385,0.138
27386,0.115
27387,0.123
27388,0.123
27389,0.108
27390,0.108
27391,0.108
27392,0.100
27393,0.108
27394,0.108
27395,0.100
27396,0.092
27397,0.092
27398,0.100
27399,0.092
27400,0.092
27401,0.100
27402,0.092
27403,0.085
27404,0.100
27405,0.108
27406,0.100
27407,0.108
27408,0.115
27409,0.115
27410,0.108
27411,0.115
27412,0.123
27413,0.123
27414,0.138
27415,0.138
27416,0.131
27417,0.131
27418,0.138
27419,0.115
27420,0.131
27421,0.146
27422,0.138
27423,0.131
27424,0.162
27425,0.154
27426,0.146
27427,0.162
27428,0.177
27429,0.154
27430,0.162
27431,0.169
27432,0.169
27433,0.177
27434,0.177
27435,0.169
27436,0.185
27437,0.185
27438,0.177
27439,0.185
27440,0.200
27441,0.185
27442,0.185
27443,0.208
27444,0.200
27445,0.200
27446,0.208
27447,0.208
27448,0.200
27449,0.208
27450,0.208
27451,0.208
27452,0.208
27453,0.215
27454,0.208
27455,0.200
27456,0.192
27457,0.200
27458,0.208
27459,0.215
27460,0.215
27461,0.215
27462,0.215
27463,0.215
27464,0.223
27465,0.223
27466,0.223
27467,0.223
27468,0.231
27469,0.223
27470,0.231
27471,0.231
27472,0.223
27473,0.215
27474,0.223
27475,0.215
27476,0.215
27477,0.200
27478,0.208
27479,0.208
27480,0.208
27481,0.215
27482,0.215
27483,0.208
27484,0.215
27485,0.223
27486,0.208
27487,0.208
27488,0.223
27489,0.223
27490,0.215
27491,0.231
27492,0.231
27493,0.223
27494,0.231
27495,0.215
27496,0.200
27497,0.200
27498,0.192
27499,0.192
27500,0.192
27501,0.185
27502,0.177
27503,0.177
27504,0.192
27505,0.192
27506,0.192
27507,0.192
27508,0.192
27509,0.200
27510,0.200
27511,0.208
27512,0.215
27513,0.231
27514,0.223
27515,0.208
27516,0.208
27517,0.208
27518,0.208
27519,0.208
27520,0.208
27521,0.208
27522,0.192
27523,0.200
27524,0.208
27525,0.200
27526,0.200
27527,0.200
27528,0.215
27529,0.215
27530,0.215
27531,0.223
27532,0.223
27533,0.231
27534,0.238
27535,0.238
27536,0.238
27537,0.231
27538,0.231
27539,0.223
27540,0.223
27541,0.231
27542,0.215
27543,0.215
27544,0.223
27545,0.215
27546,0.200
27547,0.200
27548,0.200
27549,0.208
27550,0.208
27551,0.208
27552,0.200
27553,0.208
27554,0.215
27555,0.208
27556,0.215
27557,0.215
27558,0.208
27559,0.208
27560,0.215
27561,0.200
27562,0.208
27563,0.215
27564,0.223
27565,0.215
27566,0.238
27567,0.262
27568,0.262
27569,0.277
27570,0.300
27571,0.292
27572,0.315
27573,0.323
27574,0.331
27575,0.331
27576,0.338
27577,0.338
27578,0.338
27579,0.354
27580,0.331
27581,0.315
27582,0.300
27583,0.277
27584,0.254
27585,0.238
27586,0.208
27587,0.169
27588,0.154
27589,0.115
27590,0.062
27591,0.031
27592,-0.008
27593,-0.062
27594,-0.108
27595,-0.154
27596,-0.215
27597,-0.292
27598,-0.331
27599,-0.392
27600,-0.462
27601,-0.500
27602,-0.500
27603,-0.485
27604,-0.454
27605,-0.462
27606,-0.446
27607,-0.423
27608,-0.415
27609,-0.392
27610,-0.362
27611,-0.323
27612,-0.308
27613,-0.285
27614,-0.262
27615,-0.238
27616,-0.200
27617,-0.146
27618,-0.092
27619,-0.046
27620,-0.008
27621,0.023
27622,0.085
27623,0.115
27624,0.115
27625,0.123
27626,0.138
27627,0.146
27628,0.146
27629,0.154
27630,0.154
27631,0.169
27632,0.177
27633,0.185
27634,0.192
27635,0.215
27636,0.223
27637,0.223
27638,0.223
27639,0.231
27640,0.223
27641,0.231
27642,0.231
27643,0.238
27644,0.231
27645,0.238
27646,0.238
27647,0.238
27648,0.238
27649,0.238
27650,0.246
27651,0.238
27652,0.254
27653,0.254
27654,0.238
27655,0.238
27656,0.246
27657,0.254
27658,0.246
27659,0.262
27660,0.262
27661,0.262
27662,0.262
27663,0.269
27664,0.269
27665,0.269
27666,0.262
27667,0.277
27668,0.269
27669,0.269
27670,0.277
27671,0.285
27672,0.277
27673,0.269
27674,0.269
27675,0.262
27676,0.269
27677,0.277
27678,0.277
27679,0.269
27680,0.269
27681,0.269
27682,0.277
27683,0.277
27684,0.285
27685,0.285
27686,0.285
27687,0.285
27688,0.300
27689,0.300
27690,0.292
27691,0.285
27692,0.292
27693,0.285
27694,0.300
27695,0.308
27696,0.292
27697,0.285
27698,0.300
27699,0.292
27700,0.292
27701,0.292
27702,0.285
27703,0.292
27704,0.300
27705,0.292
27706,0.285
27707,0.292
27708,0.285
27709,0.292
27710,0.300
27711,0.300
27712,0.308
27713,0.315
27714,0.315
27715,0.323
27716,0.323
27717,0.323
27718,0.323
27719,0.323
27720,0.308
27721,0.308
27722,0.292
27723,0.300
27724,0.308
27725,0.308
27726,0.308
27727,0.323
27728,0.323
27729,0.323
27730,0.323
27731,0.331
27732,0.346
27733,0.346
27734,0.338
27735,0.354
27736,0.369
27737,0.377
27738,0.369
27739,0.377
27740,0.377
27741,0.377
27742,0.385
27743,0.385
27744,0.392
27745,0.392
27746,0.392
27747,0.392
27748,0.400
27749,0.400
27750,0.392
27751,0.408
27752,0.415
27753,0.408
27754,0.423
27755,0.431
27756,0.431
27757,0.438
27758,0.446
27759,0.446
27760,0.454
27761,0.469
27762,0.454
27763,0.446
27764,0.454
27765,0.454
27766,0.454
27767,0.454
27768,0.454
27769,0.454
27770,0.454
27771,0.462
27772,0.469
27773,0.462
27774,0.477
27775,0.485
27776,0.477
27777,0.469
27778,0.469
27779,0.462
27780,0.454
27781,0.462
27782,0.462
27783,0.454
27784,0.454
27785,0.462
27786,0.454
27787,0.446
27788,0.454
27789,0.462
27790,0.446
27791,0.431
27792,0.431
27793,0.431
27794,0.431
27795,0.423
27796,0.408
27797,0.415
27798,0.415
27799,0.408
27800,0.400
27801,0.408
27802,0.408
27803,0.400
27804,0.392
27805,0.385
27806,0.377
27807,0.385
27808,0.377
27809,0.369
27810,0.369
27811,0.362
27812,0.346
27813,0.338
27814,0.338
27815,0.338
27816,0.331
27817,0.331
27818,0.308
27819,0.308
27820,0.308
27821,0.285
27822,0.285
27823,0.277
27824,0.277
27825,0.277
27826,0.269
27827,0.262
27828,0.262
27829,0.262
27830,0.254
27831,0.262
27832,0.246
27833,0.246
27834,0.246
27835,0.231
27836,0.238
27837,0.246
27838,0.238
27839,0.231
27840,0.231
27841,0.231
27842,0.231
27843,0.223
27844,0.231
27845,0.231
27846,0.223
27847,0.231
27848,0.223
27849,0.223
27850,0.231
27851,0.223
27852,0.223
27853,0.238
27854,0.231
27855,0.215
27856,0.223
27857,0.208
27858,0.215
27859,0.231
27860,0.215
27861,0.208
27862,0.215
27863,0.223
27864,0.215
27865,0.215
27866,0.223
27867,0.215
27868,0.215
27869,0.208
27870,0.215
27871,0.215
27872,0.215
27873,0.208
27874,0.215
27875,0.215
27876,0.215
27877,0.208
27878,0.200
27879,0.208
27880,0.215
27881,0.200
27882,0.208
27883,0.215
27884,0.200
27885,0.200
27886,0.200
27887,0.200
27888,0.208
27889,0.215
27890,0.200
27891,0.200
27892,0.192
27893,0.192
27894,0.192
27895,0.192
27896,0.177
27897,0.185
27898,0.192
27899,0.192
27900,0.185
27901,0.185
27902,0.185
27903,0.177
27904,0.185
27905,0.192
27906,0.200
27907,0.200
27908,0.208
27909,0.215
27910,0.223
27911,0.215
27912,0.208
27913,0.208
27914,0.208
27915,0.200
27916,0.200
27917,0.200
27918,0.200
27919,0.200
27920,0.185
27921,0.177
27922,0.169
27923,0.162
27924,0.162
27925,0.162
27926,0.162
27927,0.177
27928,0.177
27929,0.177
27930,0.177
27931,0.185
27932,0.177
27933,0.177
27934,0.185
27935,0.192
27936,0.185
27937,0.185
27938,0.185
27939,0.177
27940,0.177
27941,0.185
27942,0.177
27943,0.185
27944,0.177
27945,0.177
27946,0.177
27947,0.185
27948,0.177
27949,0.185
27950,0.185
27951,0.177
27952,0.169
27953,0.169
27954,0.177
27955,0.177
27956,0.185
27957,0.177
27958,0.169
27959,0.169
27960,0.177
27961,0.177
27962,0.177
27963,0.169
27964,0.169
27965,0.162
27966,0.169
27967,0.162
27968,0.154
27969,0.169
27970,0.169
27971,0.177
27972,0.185
27973,0.177
27974,0.177
27975,0.177
27976,0.185
27977,0.177
27978,0.177
27979,0.185
27980,0.185
27981,0.185
27982,0.177
27983,0.169
27984,0.177
27985,0.185
27986,0.185
27987,0.177
27988,0.169
27989,0.177
27990,0.177
27991,0.185
27992,0.185
27993,0.185
27994,0.200
27995,0.200
27996,0.185
27997,0.192
27998,0.192
